node,degree,closeness,pagerank,betweenness,critical
268773619,0.00023144576454250886,0.01808915348567186,7.276970875735505e-05,2.6778641104411942e-05,0
268773620,0.00023144576454250886,0.01837236859263291,7.295743411507414e-05,2.4800477092847572e-05,0
268773654,0.00023144576454250886,0.018371899865917165,7.425540039990632e-05,7.40986701370206e-05,0
268773655,0.00023144576454250886,0.018660508881089284,7.350649539567191e-05,7.584351205802612e-05,0
268773656,0.00030859435272334514,0.019337610025361777,9.356514244802377e-05,0.0044962231156157,0
268773657,0.00023144576454250886,0.019010185599366423,7.24056298956029e-05,0.0009789639140069,0
268773688,0.00023144576454250886,0.01867744873139748,7.372618692993028e-05,0.000142515458965,0
268773802,0.00023144576454250886,0.018350831889277747,7.406281679951782e-05,1.9610112388447394e-06,0
268773816,0.00023144576454250886,0.0186623089604135,7.354523063597564e-05,3.726564308309544e-05,0
268774216,0.00023144576454250886,0.02005905365587937,7.64979385835483e-05,0.003152428754077,0
268774221,0.00023144576454250886,0.019679856917935817,8.0948231895579e-05,0.0027830861178279,0
268774224,0.00023144576454250886,0.018698032970393578,7.796882756946494e-05,0.0002615277061218,0
268774271,0.00023144576454250886,0.018683209902879597,8.16941983824642e-05,6.77644785632466e-05,0
268774273,0.00023144576454250886,0.01900968376345395,8.582143261085468e-05,0.0001128886134344,0
268774275,0.00023144576454250886,0.0190771947899036,7.954105829325427e-05,0.0004238644357161,0
268774630,0.00030859435272334514,0.019237076712332834,0.00010374160381970566,0.0031367740466864,0
270442133,0.00030859435272334514,0.02000527835611618,9.263851536129355e-05,0.0014459324267212,0
270442135,0.00023144576454250886,0.01985731290510864,7.265731705853994e-05,0.0004611262226635,0
270442136,0.00030859435272334514,0.01988265521340645,0.00010168042269242848,0.0050218022990944,0
270442140,0.00030859435272334514,0.021260124063862382,9.871135684397425e-05,0.0009494785528581,0
270442141,0.00023144576454250886,0.0216600827501387,7.785354473749333e-05,1.3825147111761252e-05,0
270442897,0.00023144576454250886,0.020834103508301012,7.774145709975731e-05,0.0019612604394261,0
270442977,0.00023144576454250886,0.019998488001987197,7.441601643449793e-05,0.0005083595450888,0
270442979,0.00030859435272334514,0.020434803171950622,0.00011248352067695247,0.0006282305300433,0
270443289,0.00023144576454250886,0.02016233150095974,7.409630516013829e-05,0.0008542038049491,0
270443463,0.00030859435272334514,0.01998313412379923,0.00010319631648029688,0.00402690963275,0
270443517,0.00030859435272334514,0.02124409567546128,9.848686769971083e-05,0.0013273111676702,0
270443518,0.00030859435272334514,0.020475896353609663,9.333818373933398e-05,0.0011848384035043,0
270443595,0.00023144576454250886,0.021162172575705133,7.996938377764254e-05,0.0002977808868241,0
270443724,0.00030859435272334514,0.02253653363006494,9.411803410848167e-05,0.0013042806331268,0
270443725,0.00023144576454250886,0.022043505396934452,7.353008560058503e-05,0.0005047205727205,0
270443726,0.00030859435272334514,0.02277071182629471,0.00010036963608940217,0.005280952914932,0
270443795,0.00023144576454250886,0.019955722374980372,7.791653403545504e-05,0.0004686130565775,0
270443796,0.00030859435272334514,0.01970684509556193,9.550201900384882e-05,0.0001435968085117,0
270443947,0.00023144576454250886,0.02204777982837363,7.409452298362604e-05,0.0002899073235334,0
270443948,0.00030859435272334514,0.023011891193273612,9.36275562906474e-05,0.0021529574061213,0
270444074,0.00023144576454250886,0.020784726865726688,7.757650416091438e-05,0.0002858849562118,0
270444075,0.00030859435272334514,0.02165418457678114,9.574856310620971e-05,0.0013796280976607,0
270444076,0.00023144576454250886,0.02208192219367764,7.575763260338545e-05,0.001211193556019,0
270444434,0.00023144576454250886,0.019744789231001238,7.255292634804056e-05,0.0003432889280304,0
270444435,0.00023144576454250886,0.02011258828932832,7.162633985924824e-05,0.0012491197570948,0
270445560,0.00030859435272334514,0.019764238043032428,0.0001190170172538483,0.0007975776876288,0
270445562,0.00023144576454250886,0.0202087604555624,8.441364516432158e-05,0.0004180850714569,0
271394191,0.00023144576454250886,0.02295057004598259,7.969920778971988e-05,0.0155877578994387,0
271394192,0.00023144576454250886,0.02248375989800609,7.807307708964242e-05,0.0141471079671698,0
271394193,0.00023144576454250886,0.021614969391855948,7.805527281108641e-05,0.0071034768518493,0
271394194,0.00023144576454250886,0.02121179887902467,7.898567638391064e-05,0.0070300257292508,0
